8, 129.250.3.60, 99.921131
9, 129.250.3.17, 123.148479
10, 213.248.103.170, 138.041488
11, None, None
12, None, None
13, 213.155.130.28, 173.479093
14, None, None
15, None, None
16, 167.206.32.121, 186.222942
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.749680
2, 133.71.254.13, 6.068827
3, 150.99.187.253, 1.832856
4, 150.99.89.209, 15.270296
5, 61.213.145.221, 15.369254
6, 129.250.6.182, 163.001355
7, 129.250.3.34, 15.531806
8, 129.250.4.142, 107.497019
9, None, None
10, 129.250.4.41, 163.840153
11, None, None
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.726607
2, 133.71.254.13, 4.679874
3, 150.99.187.253, 7.436321
4, 150.99.84.103, 14.165405
5, 61.213.145.221, 14.896338
6, 129.250.6.182, 166.137422
7, 129.250.3.34, 15.104098
8, 129.250.4.142, 104.228797
9, None, None
10, 129.250.4.41, 163.610974
11, None, None
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.746966
2, 133.71.254.13, 54.139615
3, 150.99.187.253, 1.960872
4, 150.99.90.81, 7.541352
5, 61.200.91.153, 9.915815
6, 129.250.3.233, 116.529118
